point_cloud_registrate_odom_x_y_z	optimizated_odom_x_y_z	gps_x_y_z
 85.517	-1.921	-0.044	85.517	-1.921	-0.044	85.119	9.629	0.000
 84.285	-1.949	-0.038	84.285	-1.949	-0.038	83.907	9.507	0.000
 83.078	-1.957	-0.032	83.077	-1.957	-0.032	82.707	9.399	0.000
 81.887	-1.993	-0.019	81.887	-1.993	-0.019	81.515	9.283	0.000
 80.688	-2.001	-0.014	80.688	-2.001	-0.014	80.330	9.172	0.000
 79.485	-2.041	-0.024	79.485	-2.041	-0.024	79.157	9.048	0.000
 78.316	-2.069	-0.020	78.316	-2.069	-0.020	77.999	8.926	0.000
 77.177	-2.094	-0.019	77.177	-2.094	-0.019	76.878	8.804	0.000
 76.057	-2.127	-0.022	76.057	-2.127	-0.022	75.800	8.687	0.000
 74.954	-2.177	-0.010	74.954	-2.177	-0.010	74.742	8.584	0.000
 73.868	-2.180	0.005	73.868	-2.180	0.005	73.710	8.511	0.000
 72.841	-2.130	0.018	72.841	-2.130	0.018	72.718	8.488	0.000
 71.369	-1.986	0.034	71.369	-1.986	0.034	71.274	8.527	0.000
 70.007	-1.699	0.069	70.007	-1.699	0.069	69.917	8.681	0.000
 68.727	-1.310	0.128	68.727	-1.310	0.128	68.644	8.953	0.000
 67.535	-0.833	0.185	67.535	-0.833	0.185	67.440	9.338	0.000
 66.455	-0.145	0.256	66.455	-0.145	0.256	66.316	9.878	0.000
 65.523	0.616	0.318	65.523	0.616	0.318	65.301	10.541	0.000
 64.670	1.535	0.434	64.670	1.535	0.434	64.365	11.356	0.000
 63.946	2.535	0.536	63.946	2.535	0.536	63.529	12.301	0.000
 63.349	3.688	0.681	63.349	3.688	0.681	62.812	13.398	0.000
 62.856	4.972	0.856	62.856	4.972	0.856	62.216	14.622	0.000
 62.542	6.310	1.026	62.542	6.310	1.026	61.756	15.915	0.000
 62.259	7.647	1.177	62.259	7.647	1.177	61.379	17.241	0.000
 62.099	9.030	1.372	62.099	9.030	1.372	61.107	18.638	0.000
 62.004	10.506	1.544	62.004	10.506	1.544	60.913	20.096	0.000
 61.988	11.497	1.690	61.988	11.497	1.690	60.838	21.103	0.000
 62.024	12.536	1.798	62.024	12.536	1.798	60.784	22.123	0.000
 62.056	13.561	1.932	62.056	13.561	1.932	60.747	23.148	0.000
 62.112	14.599	2.064	62.112	14.599	2.064	60.718	24.181	0.000
 62.148	15.635	2.193	62.147	15.635	2.193	60.677	25.212	0.000
 62.134	16.685	2.301	62.134	16.685	2.301	60.600	26.247	0.000
 62.089	17.736	2.444	62.088	17.736	2.444	60.488	27.287	0.000
 61.972	18.763	2.557	61.972	18.763	2.557	60.314	28.308	0.000
 61.751	19.798	2.685	61.751	19.798	2.685	60.056	29.309	0.000
 61.457	20.808	2.815	61.457	20.808	2.815	59.724	30.287	0.000
 61.109	21.765	2.895	61.109	21.765	2.895	59.330	31.203	0.000
 60.648	22.658	2.957	60.648	22.658	2.957	58.843	32.060	0.000
 59.797	23.871	3.135	59.797	23.871	3.135	57.950	33.235	0.000
 58.756	24.913	3.261	58.756	24.913	3.261	56.897	34.229	0.000
 57.556	25.755	3.366	57.556	25.755	3.366	55.708	35.029	0.000
 56.254	26.366	3.436	56.254	26.366	3.436	54.428	35.626	0.000
 54.870	26.822	3.486	54.870	26.822	3.486	53.069	36.050	0.000
 53.431	27.074	3.506	53.431	27.074	3.506	51.643	36.290	0.000
 52.417	27.198	3.538	52.417	27.198	3.538	50.639	36.387	0.000
 51.372	27.282	3.572	51.371	27.282	3.572	49.608	36.437	0.000
 50.320	27.347	3.588	50.320	27.347	3.588	48.563	36.456	0.000
 49.253	27.393	3.620	49.253	27.393	3.620	47.486	36.453	0.000
 48.133	27.401	3.651	48.133	27.401	3.651	46.376	36.417	0.000
 46.991	27.393	3.659	46.991	27.393	3.659	45.249	36.354	0.000
 45.849	27.364	3.653	45.849	27.364	3.653	44.111	36.284	0.000
 44.691	27.330	3.692	44.691	27.330	3.692	42.946	36.195	0.000
