point_cloud_registrate_odom_x_y_z	optimizated_odom_x_y_z
-27.1951	27.0245	-4.17156	-28.1043	27.0409	1.80238
-27.0857	25.3975	-4.22136	-28.0318	25.4121	1.81489
-26.9214	23.8063	-4.28688	-27.9046	23.8174	1.81291
-26.6813	22.2426	-4.30957	-27.6999	22.2501	1.85976
-26.3783	20.7218	-4.34498	-27.4323	20.7238	1.86345
-26.0439	19.1891	-4.38629	-27.134	19.1848	1.9007
-25.6616	17.7118	-4.44353	-26.7874	17.6997	1.84415
-25.1824	16.2629	-4.51003	-26.3437	16.2405	1.72122
-24.6552	14.8603	-4.55323	-25.8505	14.8275	1.69466
-24.0955	13.5392	-4.57259	-25.3223	13.496	1.73199
-23.4294	12.2614	-4.57831	-24.6865	12.2062	1.84013
-22.6962	11.0295	-4.59989	-23.9832	10.9605	1.83737
-21.9063	9.89828	-4.62322	-23.2212	9.81434	1.80095
-21.0844	8.81117	-4.6569	-22.4265	8.7117	1.69293
-20.1452	7.83993	-4.65455	-21.5111	7.72375	1.68001
-19.1651	6.87983	-4.62484	-20.5537	6.74708	1.71052
-18.1796	6.05379	-4.63263	-19.5893	5.90384	1.64881
-17.1403	5.31874	-4.5987	-18.5682	5.15183	1.63669
-16.0227	4.58883	-4.58475	-17.4691	4.40359	1.67865
-14.967	3.95965	-4.57928	-16.4303	3.75744	1.63815
-13.8848	3.35552	-4.54975	-15.3637	3.1368	1.64723
-12.8081	2.83744	-4.52223	-14.3011	2.60274	1.61054
-11.6993	2.33076	-4.49641	-13.2061	2.08006	1.5677
-10.5933	2.00617	-4.46246	-12.1109	1.74016	1.60804
-9.4833	1.68758	-4.44246	-11.0119	1.40655	1.64303
-8.43955	1.39129	-4.41306	-9.97842	1.09689	1.65099
-7.42279	1.1445	-4.38451	-8.97126	0.837607	1.63831
-6.43358	0.981183	-4.35275	-7.99044	0.662749	1.61513
-4.99798	0.881144	-4.28719	-6.56161	0.546772	1.63035
-3.6216	0.797015	-4.23665	-5.1923	0.447904	1.63948
-2.43626	0.723016	-4.1842	-4.01374	0.362169	1.74854
-1.38701	0.664063	-4.14784	-2.97159	0.293228	1.79238
-0.126481	0.624975	-4.09366	-1.71751	0.242964	1.83862
0.922512	0.627929	-4.0399	-0.674451	0.237532	1.85309
1.95563	0.612432	-3.99789	0.352097	0.214027	1.83296
2.97482	0.587588	-3.95853	1.37034	0.176162	1.85209
